filename,filepath,x,y,split
train_01029.png,data/raw/images/train/train_01029.png,14,32,train
train_01030.png,data/raw/images/train/train_01030.png,6,11,train
train_01031.png,data/raw/images/train/train_01031.png,48,29,train
train_01032.png,data/raw/images/train/train_01032.png,20,30,train
train_01033.png,data/raw/images/train/train_01033.png,23,19,train
train_01034.png,data/raw/images/train/train_01034.png,36,3,train
train_01035.png,data/raw/images/train/train_01035.png,27,43,train
train_01036.png,data/raw/images/train/train_01036.png,19,23,train
train_01037.png,data/raw/images/train/train_01037.png,49,48,train
train_01038.png,data/raw/images/train/train_01038.png,31,40,train
train_01039.png,data/raw/images/train/train_01039.png,35,33,train
train_01040.png,data/raw/images/train/train_01040.png,35,1,train
train_01041.png,data/raw/images/train/train_01041.png,14,33,train
train_01042.png,data/raw/images/train/train_01042.png,35,5,train
train_01043.png,data/raw/images/train/train_01043.png,38,41,train
train_01044.png,data/raw/images/train/train_01044.png,11,2,train
train_01045.png,data/raw/images/train/train_01045.png,44,17,train
train_01046.png,data/raw/images/train/train_01046.png,39,20,train
train_01047.png,data/raw/images/train/train_01047.png,14,32,train
train_01048.png,data/raw/images/train/train_01048.png,34,25,train
train_01049.png,data/raw/images/train/train_01049.png,7,35,train
train_01050.png,data/raw/images/train/train_01050.png,47,29,train
train_01051.png,data/raw/images/train/train_01051.png,22,41,train
train_01052.png,data/raw/images/train/train_01052.png,43,13,train
train_01053.png,data/raw/images/train/train_01053.png,13,1,train
train_01054.png,data/raw/images/train/train_01054.png,36,4,train
train_01055.png,data/raw/images/train/train_01055.png,37,44,train
train_01056.png,data/raw/images/train/train_01056.png,40,46,train
train_01057.png,data/raw/images/train/train_01057.png,13,38,train
train_01058.png,data/raw/images/train/train_01058.png,24,19,train
train_01059.png,data/raw/images/train/train_01059.png,1,38,train
train_01060.png,data/raw/images/train/train_01060.png,5,16,train
train_01061.png,data/raw/images/train/train_01061.png,24,27,train
train_01062.png,data/raw/images/train/train_01062.png,1,34,train
train_01063.png,data/raw/images/train/train_01063.png,36,4,train
train_01064.png,data/raw/images/train/train_01064.png,0,39,train
train_01065.png,data/raw/images/train/train_01065.png,11,35,train
train_01066.png,data/raw/images/train/train_01066.png,44,22,train
train_01067.png,data/raw/images/train/train_01067.png,46,30,train
train_01068.png,data/raw/images/train/train_01068.png,10,9,train
train_01069.png,data/raw/images/train/train_01069.png,2,13,train
train_01070.png,data/raw/images/train/train_01070.png,15,9,train
train_01071.png,data/raw/images/train/train_01071.png,28,9,train
train_01072.png,data/raw/images/train/train_01072.png,11,29,train
train_01073.png,data/raw/images/train/train_01073.png,40,0,train
train_01074.png,data/raw/images/train/train_01074.png,4,19,train
train_01075.png,data/raw/images/train/train_01075.png,7,42,train
train_01076.png,data/raw/images/train/train_01076.png,11,0,train
train_01077.png,data/raw/images/train/train_01077.png,19,27,train
train_01078.png,data/raw/images/train/train_01078.png,42,36,train
train_01079.png,data/raw/images/train/train_01079.png,46,36,train
train_01080.png,data/raw/images/train/train_01080.png,11,36,train
train_01081.png,data/raw/images/train/train_01081.png,48,48,train
train_01082.png,data/raw/images/train/train_01082.png,43,27,train
train_01083.png,data/raw/images/train/train_01083.png,46,14,train
train_01084.png,data/raw/images/train/train_01084.png,5,43,train
train_01085.png,data/raw/images/train/train_01085.png,19,49,train
train_01086.png,data/raw/images/train/train_01086.png,13,1,train
train_01087.png,data/raw/images/train/train_01087.png,8,36,train
train_01088.png,data/raw/images/train/train_01088.png,19,25,train
train_01089.png,data/raw/images/train/train_01089.png,28,0,train
train_01090.png,data/raw/images/train/train_01090.png,34,5,train
train_01091.png,data/raw/images/train/train_01091.png,36,4,train
train_01092.png,data/raw/images/train/train_01092.png,32,48,train
train_01093.png,data/raw/images/train/train_01093.png,13,11,train
train_01094.png,data/raw/images/train/train_01094.png,41,19,train
train_01095.png,data/raw/images/train/train_01095.png,49,23,train
train_01096.png,data/raw/images/train/train_01096.png,42,33,train
train_01097.png,data/raw/images/train/train_01097.png,24,49,train
train_01098.png,data/raw/images/train/train_01098.png,28,38,train
train_01099.png,data/raw/images/train/train_01099.png,30,46,train
train_01100.png,data/raw/images/train/train_01100.png,42,49,train
train_01101.png,data/raw/images/train/train_01101.png,22,43,train
train_01102.png,data/raw/images/train/train_01102.png,37,19,train
train_01103.png,data/raw/images/train/train_01103.png,22,44,train
train_01104.png,data/raw/images/train/train_01104.png,15,49,train
train_01105.png,data/raw/images/train/train_01105.png,41,7,train
train_01106.png,data/raw/images/train/train_01106.png,49,20,train
train_01107.png,data/raw/images/train/train_01107.png,0,7,train
train_01108.png,data/raw/images/train/train_01108.png,28,31,train
train_01109.png,data/raw/images/train/train_01109.png,37,4,train
train_01110.png,data/raw/images/train/train_01110.png,46,21,train
train_01111.png,data/raw/images/train/train_01111.png,46,33,train
train_01112.png,data/raw/images/train/train_01112.png,0,25,train
train_01113.png,data/raw/images/train/train_01113.png,42,9,train
train_01114.png,data/raw/images/train/train_01114.png,29,49,train
train_01115.png,data/raw/images/train/train_01115.png,17,16,train
train_01116.png,data/raw/images/train/train_01116.png,25,7,train
train_01117.png,data/raw/images/train/train_01117.png,46,39,train
train_01118.png,data/raw/images/train/train_01118.png,48,11,train
train_01119.png,data/raw/images/train/train_01119.png,26,7,train
train_01120.png,data/raw/images/train/train_01120.png,24,45,train
train_01121.png,data/raw/images/train/train_01121.png,3,32,train
train_01122.png,data/raw/images/train/train_01122.png,0,18,train
train_01123.png,data/raw/images/train/train_01123.png,30,15,train
train_01124.png,data/raw/images/train/train_01124.png,13,47,train
train_01125.png,data/raw/images/train/train_01125.png,4,40,train
train_01126.png,data/raw/images/train/train_01126.png,25,27,train
train_01127.png,data/raw/images/train/train_01127.png,1,49,train
train_01128.png,data/raw/images/train/train_01128.png,5,8,train
train_01129.png,data/raw/images/train/train_01129.png,32,40,train
train_01130.png,data/raw/images/train/train_01130.png,24,47,train
train_01131.png,data/raw/images/train/train_01131.png,12,8,train
train_01132.png,data/raw/images/train/train_01132.png,12,30,train
train_01133.png,data/raw/images/train/train_01133.png,40,10,train
train_01134.png,data/raw/images/train/train_01134.png,3,33,train
train_01135.png,data/raw/images/train/train_01135.png,37,45,train
train_01136.png,data/raw/images/train/train_01136.png,3,37,train
train_01137.png,data/raw/images/train/train_01137.png,18,5,train
train_01138.png,data/raw/images/train/train_01138.png,33,17,train
train_01139.png,data/raw/images/train/train_01139.png,12,40,train
train_01140.png,data/raw/images/train/train_01140.png,22,18,train
train_01141.png,data/raw/images/train/train_01141.png,44,10,train
train_01142.png,data/raw/images/train/train_01142.png,0,23,train
train_01143.png,data/raw/images/train/train_01143.png,6,24,train
train_01144.png,data/raw/images/train/train_01144.png,20,14,train
train_01145.png,data/raw/images/train/train_01145.png,0,11,train
train_01146.png,data/raw/images/train/train_01146.png,6,14,train
train_01147.png,data/raw/images/train/train_01147.png,20,18,train
train_01148.png,data/raw/images/train/train_01148.png,28,24,train
train_01149.png,data/raw/images/train/train_01149.png,32,48,train
train_01150.png,data/raw/images/train/train_01150.png,31,48,train
train_01151.png,data/raw/images/train/train_01151.png,34,43,train
train_01152.png,data/raw/images/train/train_01152.png,37,25,train
train_01153.png,data/raw/images/train/train_01153.png,10,34,train
train_01154.png,data/raw/images/train/train_01154.png,7,45,train
train_01155.png,data/raw/images/train/train_01155.png,13,9,train
train_01156.png,data/raw/images/train/train_01156.png,1,45,train
train_01157.png,data/raw/images/train/train_01157.png,8,2,train
train_01158.png,data/raw/images/train/train_01158.png,20,25,train
train_01159.png,data/raw/images/train/train_01159.png,7,47,train
train_01160.png,data/raw/images/train/train_01160.png,1,5,train
train_01161.png,data/raw/images/train/train_01161.png,27,28,train
train_01162.png,data/raw/images/train/train_01162.png,25,24,train
train_01163.png,data/raw/images/train/train_01163.png,11,4,train
train_01164.png,data/raw/images/train/train_01164.png,33,47,train
train_01165.png,data/raw/images/train/train_01165.png,36,14,train
train_01166.png,data/raw/images/train/train_01166.png,43,35,train
train_01167.png,data/raw/images/train/train_01167.png,14,42,train
train_01168.png,data/raw/images/train/train_01168.png,47,22,train
train_01169.png,data/raw/images/train/train_01169.png,5,45,train
train_01170.png,data/raw/images/train/train_01170.png,49,43,train
train_01171.png,data/raw/images/train/train_01171.png,42,44,train
train_01172.png,data/raw/images/train/train_01172.png,20,22,train
train_01173.png,data/raw/images/train/train_01173.png,42,15,train
train_01174.png,data/raw/images/train/train_01174.png,46,14,train
train_01175.png,data/raw/images/train/train_01175.png,24,35,train
train_01176.png,data/raw/images/train/train_01176.png,10,14,train
train_01177.png,data/raw/images/train/train_01177.png,3,20,train
train_01178.png,data/raw/images/train/train_01178.png,12,21,train
train_01179.png,data/raw/images/train/train_01179.png,18,33,train
train_01180.png,data/raw/images/train/train_01180.png,13,3,train
train_01181.png,data/raw/images/train/train_01181.png,47,45,train
train_01182.png,data/raw/images/train/train_01182.png,26,28,train
train_01183.png,data/raw/images/train/train_01183.png,46,27,train
train_01184.png,data/raw/images/train/train_01184.png,34,7,train
train_01185.png,data/raw/images/train/train_01185.png,15,41,train
train_01186.png,data/raw/images/train/train_01186.png,35,29,train
train_01187.png,data/raw/images/train/train_01187.png,17,1,train
train_01188.png,data/raw/images/train/train_01188.png,48,12,train
train_01189.png,data/raw/images/train/train_01189.png,3,25,train
train_01190.png,data/raw/images/train/train_01190.png,24,29,train
train_01191.png,data/raw/images/train/train_01191.png,10,6,train
train_01192.png,data/raw/images/train/train_01192.png,30,43,train
train_01193.png,data/raw/images/train/train_01193.png,9,38,train
train_01194.png,data/raw/images/train/train_01194.png,12,30,train
train_01195.png,data/raw/images/train/train_01195.png,6,48,train
train_01196.png,data/raw/images/train/train_01196.png,41,41,train
train_01197.png,data/raw/images/train/train_01197.png,35,19,train
train_01198.png,data/raw/images/train/train_01198.png,3,6,train
train_01199.png,data/raw/images/train/train_01199.png,0,43,train
train_01200.png,data/raw/images/train/train_01200.png,44,41,train
train_01201.png,data/raw/images/train/train_01201.png,46,12,train
train_01202.png,data/raw/images/train/train_01202.png,21,20,train
train_01203.png,data/raw/images/train/train_01203.png,21,27,train
train_01204.png,data/raw/images/train/train_01204.png,8,25,train
train_01205.png,data/raw/images/train/train_01205.png,8,14,train
train_01206.png,data/raw/images/train/train_01206.png,9,23,train
train_01207.png,data/raw/images/train/train_01207.png,41,7,train
train_01208.png,data/raw/images/train/train_01208.png,23,15,train
train_01209.png,data/raw/images/train/train_01209.png,48,25,train
train_01210.png,data/raw/images/train/train_01210.png,26,36,train
train_01211.png,data/raw/images/train/train_01211.png,3,49,train
train_01212.png,data/raw/images/train/train_01212.png,23,18,train
train_01213.png,data/raw/images/train/train_01213.png,35,38,train
train_01214.png,data/raw/images/train/train_01214.png,9,24,train
train_01215.png,data/raw/images/train/train_01215.png,17,18,train
train_01216.png,data/raw/images/train/train_01216.png,35,9,train
train_01217.png,data/raw/images/train/train_01217.png,32,49,train
train_01218.png,data/raw/images/train/train_01218.png,4,46,train
train_01219.png,data/raw/images/train/train_01219.png,48,34,train
train_01220.png,data/raw/images/train/train_01220.png,43,33,train
train_01221.png,data/raw/images/train/train_01221.png,32,20,train
train_01222.png,data/raw/images/train/train_01222.png,16,21,train
train_01223.png,data/raw/images/train/train_01223.png,47,36,train
train_01224.png,data/raw/images/train/train_01224.png,14,34,train
train_01225.png,data/raw/images/train/train_01225.png,27,6,train
train_01226.png,data/raw/images/train/train_01226.png,31,10,train
train_01227.png,data/raw/images/train/train_01227.png,9,8,train
train_01228.png,data/raw/images/train/train_01228.png,13,12,train
train_01229.png,data/raw/images/train/train_01229.png,24,1,train
train_01230.png,data/raw/images/train/train_01230.png,34,6,train
train_01231.png,data/raw/images/train/train_01231.png,20,17,train
train_01232.png,data/raw/images/train/train_01232.png,2,41,train
train_01233.png,data/raw/images/train/train_01233.png,38,40,train
train_01234.png,data/raw/images/train/train_01234.png,48,10,train
train_01235.png,data/raw/images/train/train_01235.png,38,23,train
train_01236.png,data/raw/images/train/train_01236.png,45,18,train
train_01237.png,data/raw/images/train/train_01237.png,3,25,train
train_01238.png,data/raw/images/train/train_01238.png,37,41,train
train_01239.png,data/raw/images/train/train_01239.png,31,38,train
train_01240.png,data/raw/images/train/train_01240.png,44,45,train
train_01241.png,data/raw/images/train/train_01241.png,35,39,train
train_01242.png,data/raw/images/train/train_01242.png,36,32,train
train_01243.png,data/raw/images/train/train_01243.png,35,2,train
train_01244.png,data/raw/images/train/train_01244.png,8,7,train
train_01245.png,data/raw/images/train/train_01245.png,32,5,train
train_01246.png,data/raw/images/train/train_01246.png,40,38,train
train_01247.png,data/raw/images/train/train_01247.png,3,12,train
train_01248.png,data/raw/images/train/train_01248.png,48,1,train
train_01249.png,data/raw/images/train/train_01249.png,4,43,train
train_01250.png,data/raw/images/train/train_01250.png,26,31,train
train_01251.png,data/raw/images/train/train_01251.png,20,7,train
train_01252.png,data/raw/images/train/train_01252.png,37,7,train
train_01253.png,data/raw/images/train/train_01253.png,49,2,train
train_01254.png,data/raw/images/train/train_01254.png,43,2,train
train_01255.png,data/raw/images/train/train_01255.png,21,5,train
train_01256.png,data/raw/images/train/train_01256.png,1,22,train
train_01257.png,data/raw/images/train/train_01257.png,43,1,train
train_01258.png,data/raw/images/train/train_01258.png,37,16,train
train_01259.png,data/raw/images/train/train_01259.png,34,33,train
train_01260.png,data/raw/images/train/train_01260.png,22,29,train
train_01261.png,data/raw/images/train/train_01261.png,7,21,train
train_01262.png,data/raw/images/train/train_01262.png,43,35,train
train_01263.png,data/raw/images/train/train_01263.png,4,12,train
train_01264.png,data/raw/images/train/train_01264.png,28,30,train
train_01265.png,data/raw/images/train/train_01265.png,46,15,train
train_01266.png,data/raw/images/train/train_01266.png,41,29,train
train_01267.png,data/raw/images/train/train_01267.png,15,11,train
train_01268.png,data/raw/images/train/train_01268.png,16,15,train
train_01269.png,data/raw/images/train/train_01269.png,11,7,train
train_01270.png,data/raw/images/train/train_01270.png,19,2,train
train_01271.png,data/raw/images/train/train_01271.png,15,29,train
train_01272.png,data/raw/images/train/train_01272.png,44,22,train
train_01273.png,data/raw/images/train/train_01273.png,27,39,train
train_01274.png,data/raw/images/train/train_01274.png,4,19,train
train_01275.png,data/raw/images/train/train_01275.png,39,43,train
train_01276.png,data/raw/images/train/train_01276.png,0,29,train
train_01277.png,data/raw/images/train/train_01277.png,20,19,train
train_01278.png,data/raw/images/train/train_01278.png,5,21,train
train_01279.png,data/raw/images/train/train_01279.png,17,7,train
train_01280.png,data/raw/images/train/train_01280.png,38,31,train
train_01281.png,data/raw/images/train/train_01281.png,32,15,train
train_01282.png,data/raw/images/train/train_01282.png,11,37,train
train_01283.png,data/raw/images/train/train_01283.png,33,13,train
train_01284.png,data/raw/images/train/train_01284.png,35,32,train
train_01285.png,data/raw/images/train/train_01285.png,22,49,train
train_01286.png,data/raw/images/train/train_01286.png,44,1,train
train_01287.png,data/raw/images/train/train_01287.png,40,20,train
train_01288.png,data/raw/images/train/train_01288.png,1,26,train
train_01289.png,data/raw/images/train/train_01289.png,8,0,train
train_01290.png,data/raw/images/train/train_01290.png,10,2,train
train_01291.png,data/raw/images/train/train_01291.png,22,25,train
train_01292.png,data/raw/images/train/train_01292.png,3,17,train
train_01293.png,data/raw/images/train/train_01293.png,5,34,train
train_01294.png,data/raw/images/train/train_01294.png,21,42,train
train_01295.png,data/raw/images/train/train_01295.png,14,21,train
train_01296.png,data/raw/images/train/train_01296.png,36,41,train
train_01297.png,data/raw/images/train/train_01297.png,11,46,train
train_01298.png,data/raw/images/train/train_01298.png,48,41,train
train_01299.png,data/raw/images/train/train_01299.png,37,17,train
train_01300.png,data/raw/images/train/train_01300.png,44,34,train
train_01301.png,data/raw/images/train/train_01301.png,29,23,train
train_01302.png,data/raw/images/train/train_01302.png,41,29,train
train_01303.png,data/raw/images/train/train_01303.png,13,5,train
train_01304.png,data/raw/images/train/train_01304.png,2,15,train
train_01305.png,data/raw/images/train/train_01305.png,6,13,train
train_01306.png,data/raw/images/train/train_01306.png,8,14,train
train_01307.png,data/raw/images/train/train_01307.png,20,34,train
train_01308.png,data/raw/images/train/train_01308.png,1,26,train
train_01309.png,data/raw/images/train/train_01309.png,1,34,train
train_01310.png,data/raw/images/train/train_01310.png,17,13,train
train_01311.png,data/raw/images/train/train_01311.png,19,17,train
train_01312.png,data/raw/images/train/train_01312.png,9,24,train
train_01313.png,data/raw/images/train/train_01313.png,1,24,train
train_01314.png,data/raw/images/train/train_01314.png,32,35,train
train_01315.png,data/raw/images/train/train_01315.png,30,13,train
train_01316.png,data/raw/images/train/train_01316.png,0,45,train
train_01317.png,data/raw/images/train/train_01317.png,15,45,train
train_01318.png,data/raw/images/train/train_01318.png,2,34,train
train_01319.png,data/raw/images/train/train_01319.png,40,5,train
train_01320.png,data/raw/images/train/train_01320.png,24,12,train
train_01321.png,data/raw/images/train/train_01321.png,33,7,train
train_01322.png,data/raw/images/train/train_01322.png,20,33,train
train_01323.png,data/raw/images/train/train_01323.png,3,24,train
train_01324.png,data/raw/images/train/train_01324.png,14,3,train
train_01325.png,data/raw/images/train/train_01325.png,44,11,train
train_01326.png,data/raw/images/train/train_01326.png,31,31,train
train_01327.png,data/raw/images/train/train_01327.png,27,12,train
train_01328.png,data/raw/images/train/train_01328.png,30,13,train
train_01329.png,data/raw/images/train/train_01329.png,19,17,train
train_01330.png,data/raw/images/train/train_01330.png,28,5,train
train_01331.png,data/raw/images/train/train_01331.png,31,28,train
train_01332.png,data/raw/images/train/train_01332.png,42,1,train
train_01333.png,data/raw/images/train/train_01333.png,22,18,train
train_01334.png,data/raw/images/train/train_01334.png,30,4,train
train_01335.png,data/raw/images/train/train_01335.png,18,33,train
train_01336.png,data/raw/images/train/train_01336.png,9,24,train
train_01337.png,data/raw/images/train/train_01337.png,1,10,train
train_01338.png,data/raw/images/train/train_01338.png,49,30,train
train_01339.png,data/raw/images/train/train_01339.png,14,8,train
train_01340.png,data/raw/images/train/train_01340.png,22,18,train
train_01341.png,data/raw/images/train/train_01341.png,8,34,train
train_01342.png,data/raw/images/train/train_01342.png,20,8,train
train_01343.png,data/raw/images/train/train_01343.png,27,45,train
train_01344.png,data/raw/images/train/train_01344.png,6,15,train
train_01345.png,data/raw/images/train/train_01345.png,15,32,train
train_01346.png,data/raw/images/train/train_01346.png,3,3,train
train_01347.png,data/raw/images/train/train_01347.png,38,39,train
train_01348.png,data/raw/images/train/train_01348.png,16,36,train
train_01349.png,data/raw/images/train/train_01349.png,38,28,train
train_01350.png,data/raw/images/train/train_01350.png,35,37,train
train_01351.png,data/raw/images/train/train_01351.png,38,49,train
train_01352.png,data/raw/images/train/train_01352.png,36,34,train
train_01353.png,data/raw/images/train/train_01353.png,6,26,train
train_01354.png,data/raw/images/train/train_01354.png,27,21,train
train_01355.png,data/raw/images/train/train_01355.png,13,6,train
train_01356.png,data/raw/images/train/train_01356.png,36,21,train
train_01357.png,data/raw/images/train/train_01357.png,4,1,train
train_01358.png,data/raw/images/train/train_01358.png,26,20,train
train_01359.png,data/raw/images/train/train_01359.png,37,14,train
train_01360.png,data/raw/images/train/train_01360.png,20,9,train
train_01361.png,data/raw/images/train/train_01361.png,22,38,train
train_01362.png,data/raw/images/train/train_01362.png,4,0,train
train_01363.png,data/raw/images/train/train_01363.png,12,20,train
train_01364.png,data/raw/images/train/train_01364.png,25,49,train
train_01365.png,data/raw/images/train/train_01365.png,44,20,train
train_01366.png,data/raw/images/train/train_01366.png,17,36,train
train_01367.png,data/raw/images/train/train_01367.png,44,31,train
train_01368.png,data/raw/images/train/train_01368.png,35,16,train
train_01369.png,data/raw/images/train/train_01369.png,34,48,train
train_01370.png,data/raw/images/train/train_01370.png,10,20,train
train_01371.png,data/raw/images/train/train_01371.png,25,3,train
train_01372.png,data/raw/images/train/train_01372.png,33,47,train
train_01373.png,data/raw/images/train/train_01373.png,17,39,train
train_01374.png,data/raw/images/train/train_01374.png,34,40,train
train_01375.png,data/raw/images/train/train_01375.png,28,28,train
train_01376.png,data/raw/images/train/train_01376.png,37,41,train
train_01377.png,data/raw/images/train/train_01377.png,20,41,train
train_01378.png,data/raw/images/train/train_01378.png,12,48,train
train_01379.png,data/raw/images/train/train_01379.png,40,16,train
train_01380.png,data/raw/images/train/train_01380.png,8,40,train
train_01381.png,data/raw/images/train/train_01381.png,0,1,train
train_01382.png,data/raw/images/train/train_01382.png,47,28,train
train_01383.png,data/raw/images/train/train_01383.png,32,9,train
train_01384.png,data/raw/images/train/train_01384.png,49,39,train
train_01385.png,data/raw/images/train/train_01385.png,20,27,train
train_01386.png,data/raw/images/train/train_01386.png,10,33,train
train_01387.png,data/raw/images/train/train_01387.png,7,21,train
train_01388.png,data/raw/images/train/train_01388.png,7,48,train
train_01389.png,data/raw/images/train/train_01389.png,14,16,train
train_01390.png,data/raw/images/train/train_01390.png,22,23,train
train_01391.png,data/raw/images/train/train_01391.png,44,18,train
train_01392.png,data/raw/images/train/train_01392.png,4,31,train
train_01393.png,data/raw/images/train/train_01393.png,43,0,train
train_01394.png,data/raw/images/train/train_01394.png,22,36,train
train_01395.png,data/raw/images/train/train_01395.png,7,12,train
train_01396.png,data/raw/images/train/train_01396.png,7,22,train
train_01397.png,data/raw/images/train/train_01397.png,42,0,train
train_01398.png,data/raw/images/train/train_01398.png,44,23,train
train_01399.png,data/raw/images/train/train_01399.png,34,23,train
train_01400.png,data/raw/images/train/train_01400.png,16,4,train
train_01401.png,data/raw/images/train/train_01401.png,19,20,train
train_01402.png,data/raw/images/train/train_01402.png,39,30,train
train_01403.png,data/raw/images/train/train_01403.png,45,35,train
train_01404.png,data/raw/images/train/train_01404.png,10,14,train
train_01405.png,data/raw/images/train/train_01405.png,18,6,train
train_01406.png,data/raw/images/train/train_01406.png,27,42,train
train_01407.png,data/raw/images/train/train_01407.png,4,4,train
train_01408.png,data/raw/images/train/train_01408.png,29,31,train
train_01409.png,data/raw/images/train/train_01409.png,7,9,train
train_01410.png,data/raw/images/train/train_01410.png,37,46,train
train_01411.png,data/raw/images/train/train_01411.png,31,47,train
train_01412.png,data/raw/images/train/train_01412.png,27,16,train
train_01413.png,data/raw/images/train/train_01413.png,30,7,train
train_01414.png,data/raw/images/train/train_01414.png,39,24,train
train_01415.png,data/raw/images/train/train_01415.png,8,1,train
train_01416.png,data/raw/images/train/train_01416.png,14,49,train
train_01417.png,data/raw/images/train/train_01417.png,2,48,train
train_01418.png,data/raw/images/train/train_01418.png,35,3,train
train_01419.png,data/raw/images/train/train_01419.png,13,40,train
train_01420.png,data/raw/images/train/train_01420.png,40,24,train
train_01421.png,data/raw/images/train/train_01421.png,49,9,train
train_01422.png,data/raw/images/train/train_01422.png,20,35,train
train_01423.png,data/raw/images/train/train_01423.png,11,26,train
train_01424.png,data/raw/images/train/train_01424.png,39,1,train
train_01425.png,data/raw/images/train/train_01425.png,12,31,train
train_01426.png,data/raw/images/train/train_01426.png,30,15,train
train_01427.png,data/raw/images/train/train_01427.png,31,31,train
train_01428.png,data/raw/images/train/train_01428.png,33,10,train
train_01429.png,data/raw/images/train/train_01429.png,9,14,train
train_01430.png,data/raw/images/train/train_01430.png,16,39,train
train_01431.png,data/raw/images/train/train_01431.png,17,8,train
train_01432.png,data/raw/images/train/train_01432.png,24,39,train
train_01433.png,data/raw/images/train/train_01433.png,13,24,train
train_01434.png,data/raw/images/train/train_01434.png,49,21,train
train_01435.png,data/raw/images/train/train_01435.png,29,19,train
train_01436.png,data/raw/images/train/train_01436.png,20,43,train
train_01437.png,data/raw/images/train/train_01437.png,31,45,train
train_01438.png,data/raw/images/train/train_01438.png,48,20,train
train_01439.png,data/raw/images/train/train_01439.png,34,31,train
train_01440.png,data/raw/images/train/train_01440.png,29,38,train
train_01441.png,data/raw/images/train/train_01441.png,48,11,train
train_01442.png,data/raw/images/train/train_01442.png,40,46,train
train_01443.png,data/raw/images/train/train_01443.png,17,20,train
train_01444.png,data/raw/images/train/train_01444.png,12,20,train
train_01445.png,data/raw/images/train/train_01445.png,7,45,train
train_01446.png,data/raw/images/train/train_01446.png,39,45,train
train_01447.png,data/raw/images/train/train_01447.png,6,22,train
train_01448.png,data/raw/images/train/train_01448.png,43,31,train
train_01449.png,data/raw/images/train/train_01449.png,10,21,train
train_01450.png,data/raw/images/train/train_01450.png,21,42,train
train_01451.png,data/raw/images/train/train_01451.png,24,21,train
train_01452.png,data/raw/images/train/train_01452.png,27,28,train
train_01453.png,data/raw/images/train/train_01453.png,12,17,train
train_01454.png,data/raw/images/train/train_01454.png,1,28,train
train_01455.png,data/raw/images/train/train_01455.png,20,14,train
train_01456.png,data/raw/images/train/train_01456.png,26,49,train
train_01457.png,data/raw/images/train/train_01457.png,30,14,train
train_01458.png,data/raw/images/train/train_01458.png,22,23,train
train_01459.png,data/raw/images/train/train_01459.png,43,12,train
train_01460.png,data/raw/images/train/train_01460.png,21,42,train
train_01461.png,data/raw/images/train/train_01461.png,36,32,train
train_01462.png,data/raw/images/train/train_01462.png,2,18,train
train_01463.png,data/raw/images/train/train_01463.png,22,28,train
train_01464.png,data/raw/images/train/train_01464.png,29,38,train
train_01465.png,data/raw/images/train/train_01465.png,43,46,train
train_01466.png,data/raw/images/train/train_01466.png,24,36,train
train_01467.png,data/raw/images/train/train_01467.png,46,7,train
train_01468.png,data/raw/images/train/train_01468.png,41,15,train
train_01469.png,data/raw/images/train/train_01469.png,7,0,train
train_01470.png,data/raw/images/train/train_01470.png,43,4,train
train_01471.png,data/raw/images/train/train_01471.png,2,0,train
train_01472.png,data/raw/images/train/train_01472.png,3,39,train
train_01473.png,data/raw/images/train/train_01473.png,34,31,train
train_01474.png,data/raw/images/train/train_01474.png,41,33,train
train_01475.png,data/raw/images/train/train_01475.png,42,24,train
train_01476.png,data/raw/images/train/train_01476.png,9,20,train
train_01477.png,data/raw/images/train/train_01477.png,45,38,train
train_01478.png,data/raw/images/train/train_01478.png,26,26,train
train_01479.png,data/raw/images/train/train_01479.png,1,40,train
train_01480.png,data/raw/images/train/train_01480.png,47,12,train
train_01481.png,data/raw/images/train/train_01481.png,8,35,train
train_01482.png,data/raw/images/train/train_01482.png,21,41,train
train_01483.png,data/raw/images/train/train_01483.png,25,11,train
train_01484.png,data/raw/images/train/train_01484.png,16,13,train
train_01485.png,data/raw/images/train/train_01485.png,13,33,train
train_01486.png,data/raw/images/train/train_01486.png,19,10,train
train_01487.png,data/raw/images/train/train_01487.png,15,30,train
train_01488.png,data/raw/images/train/train_01488.png,5,18,train
train_01489.png,data/raw/images/train/train_01489.png,36,3,train
train_01490.png,data/raw/images/train/train_01490.png,46,3,train
train_01491.png,data/raw/images/train/train_01491.png,19,9,train
train_01492.png,data/raw/images/train/train_01492.png,23,34,train
train_01493.png,data/raw/images/train/train_01493.png,25,36,train
train_01494.png,data/raw/images/train/train_01494.png,37,20,train
train_01495.png,data/raw/images/train/train_01495.png,39,38,train
train_01496.png,data/raw/images/train/train_01496.png,20,9,train
train_01497.png,data/raw/images/train/train_01497.png,37,45,train
train_01498.png,data/raw/images/train/train_01498.png,3,44,train
train_01499.png,data/raw/images/train/train_01499.png,19,16,train
train_01500.png,data/raw/images/train/train_01500.png,6,3,train
train_01501.png,data/raw/images/train/train_01501.png,28,13,train
train_01502.png,data/raw/images/train/train_01502.png,2,23,train
train_01503.png,data/raw/images/train/train_01503.png,36,15,train
train_01504.png,data/raw/images/train/train_01504.png,3,23,train
train_01505.png,data/raw/images/train/train_01505.png,33,29,train
train_01506.png,data/raw/images/train/train_01506.png,17,18,train
train_01507.png,data/raw/images/train/train_01507.png,30,18,train
train_01508.png,data/raw/images/train/train_01508.png,48,45,train
train_01509.png,data/raw/images/train/train_01509.png,18,21,train
train_01510.png,data/raw/images/train/train_01510.png,23,44,train
